"transID","payCardID","corridorPK","direction","tapInTime","tapInStopPK","stopStartSeq","tapOutTime","tapOutStopPK","stopEndSeq","payAmount"
BTJV825N6S49QW,6507536585974874,17,1,"2023-04-13 09:10:02",58,14,"2023-04-13 10:15:40",2572,15,3500
BTJW566W6E03XE,180083201664057,39,1,"2023-04-17 09:56:46",957,33,"2023-04-17 10:54:05",2677,37,0
BTKH535A3W34OD,5598626771361457,82,0,"2023-04-06 08:51:30",856,2,"2023-04-06 09:28:36",2083,4,0
BTKV371D0W60UC,3548452441599863,181,1,"2023-04-21 19:35:13",383,6,"2023-04-21 21:14:00",1085,17,3500
BTLF258U0F98ZZ,4729302648273942756,207,0,"2023-04-06 05:26:10",254,8,"2023-04-06 06:22:04",1342,11,3500
BTLH204H3Y16IM,6011686133020107,94,0,"2023-04-24 07:52:25",293,19,"2023-04-24 08:12:31",134,20,3500
BTLR710D1I76OM,4729781006341363,103,1,"2023-04-06 18:58:35",1144,33,"2023-04-06 19:52:12",2965,53,0
BTMC764A7T92RO,2245958200404051,77,1,"2023-04-04 17:05:03",94,0,"2023-04-04 18:19:05",136,1,0
BTOC581V6B40GZ,3583284755921516,137,1,"2023-04-10 21:36:08",620,38,"2023-04-10 23:20:27",132,41,0
BTOW125R5K96JQ,60404498697,36,1,"2023-04-07 20:13:13",877,16,"2023-04-07 22:04:26",1756,33,0
BTPJ450R6B30KH,630486994241,42,0,"2023-04-05 16:25:10",108,20,"2023-04-05 18:07:02",2601,30,3500
BTPP895C0Z74WD,3570145781190035,71,1,"2023-04-11 17:04:04",94,0,"2023-04-11 18:13:42",86,1,3500
BTPR937G9O10SM,2402313549139274,18,1,"2023-04-11 21:27:37",19,13,"2023-04-11 22:29:12",35,15,3500
BTQZ656J3Y83KG,30427752176460,192,1,"2023-04-14 08:43:38",1145,42,"2023-04-14 10:11:23",2966,51,0
BTRC787I6E71CV,6011318555985316,85,0,"2023-04-10 18:09:58",938,2,"2023-04-10 19:49:34",1211,15,0
BTSR393Z0V89BD,3596121484860455,147,1,"2023-04-15 11:45:33",78,16,"2023-04-15 12:06:01",775,17,3500
BTTE993G2K81SY,3507067369909966,32,0,"2023-04-22 10:21:37",757,5,"2023-04-22 11:10:54",35,12,3500
BTTF487Y3K26XT,3570915405874358,147,0,"2023-04-06 07:50:23",498,14,"2023-04-06 09:30:42",452,18,3500
BTTH257R0R30NM,4070614142286496,92,1,"2023-04-29 07:10:27",757,10,"2023-04-29 07:36:18",1926,20,3500
BTTI490L4I93FC,3552994986533131,62,0,"2023-04-05 18:00:53",74,4,"2023-04-05 19:07:41",529,6,3500
BTUA698Z2D86VR,4916430456848946627,104,0,"2023-04-26 19:54:14",150,22,"2023-04-26 21:17:56",88,50,0
BTUH748Q5Z53XM,374240614589026,87,1,"2023-04-15 16:33:00",1146,33,"2023-04-15 17:44:03",1216,41,3500
BTVA120C7D87HU,4398802942684,71,1,"2023-04-27 07:46:56",94,0,"2023-04-27 09:05:12",86,1,3500
BTVS355Q0A24ZM,6521040134321754,20,1,"2023-04-14 16:30:55",727,8,"2023-04-14 17:42:51",58,12,3500
BTWH780M0B75ZP,180045201850150,28,1,"2023-04-30 18:39:20",626,2,"2023-04-30 19:42:36",724,13,0
BTWK333X1M36QM,4176175431274338490,153,0,"2023-04-11 20:26:25",1147,17,"2023-04-11 22:03:10",959,24,
BTXA348C2O35OI,30310358800206,52,1,"2023-04-05 08:32:49",277,3,"2023-04-05 09:55:03",516,10,20000
BTXJ810D9H14HY,4885331907664776,30,1,"2023-04-27 17:18:53",1115,10,"2023-04-27 18:37:57",104,11,3500
BTXQ922U2G98KL,36709320968021,27,0,"2023-04-25 06:30:18",338,17,"2023-04-25 08:24:37",2697,24,3500
BTYA596G8O32LL,374902780598731,175,0,"2023-04-15 21:52:51",1148,20,"2023-04-15 23:13:27",475,31,3500
BTYG115A5J82MA,4323180529937,95,1,"2023-04-05 06:49:18",894,0,"2023-04-05 08:16:48",2869,19,3500
BTYI853D9C90PT,4683751365132966547,54,0,"2023-04-13 08:48:56",1135,3,"2023-04-13 10:14:42",2397,21,3500
BTYR571L9W14MY,4230327309726801,,1,"2023-04-07 06:57:30",742,14,"2023-04-07 07:19:58",2808,16,0
BTYS224F4Y10TQ,3569565201587911,120,0,"2023-04-05 07:45:59",853,2,"2023-04-05 08:09:53",221,6,0
BTZA421N3S20HH,4543770359797416,95,1,"2023-04-16 20:01:12",1149,18,"2023-04-16 21:22:20",2189,21,3500
BTZA982L6J51TA,3589596090520842,111,1,"2023-04-04 21:20:00",342,13,"2023-04-04 23:05:20",2679,34,0
BTZD713Q8A86XV,4120255279087511,186,1,"2023-04-05 17:19:19",662,10,"2023-04-05 18:40:46",2778,11,3500
BTZF030X1B22BN,4997693930906134609,29,0,"2023-04-17 06:42:52",542,25,"2023-04-17 07:17:31",2741,37,0
BTZM177G1Q26NL,3552994986533131,62,1,"2023-04-21 08:01:28",133,2,"2023-04-21 08:37:05",622,13,3500
BUAY652C3S60KN,3587337956647904,33,0,"2023-04-07 19:08:45",37,7,"2023-04-07 20:54:47",1829,9,0
BUBA214P0T88CS,501844964426,214,1,"2023-04-24 19:12:40",441,3,"2023-04-24 20:46:35",2852,4,0
BUBF863Y7A84DJ,5348700024599545,166,1,"2023-04-04 17:04:24",1150,8,"2023-04-04 18:20:33",816,9,0
BUCO480N1Y15FA,4513655143046,51,0,"2023-04-12 06:23:43",498,14,"2023-04-12 07:00:29",2560,17,3500
BUDJ602J8I77KB,2251303901446716,143,1,"2023-04-03 05:59:55",751,35,"2023-04-03 06:26:50",2063,41,3500
BUDL602G1T85PA,4863916116749,136,0,"2023-04-11 09:38:01",673,8,"2023-04-11 11:18:15",2637,10,0
BUEJ887W7G68PP,3554529563627118,119,1,"2023-04-22 17:26:11",968,10,"2023-04-22 18:37:13",78,14,3500
BUFD730F9Y03TJ,4966489323202,186,1,"2023-04-27 06:30:10",720,9,"2023-04-27 07:19:33",662,10,3500
BUFR531V4O02FZ,213184927022546,56,1,"2023-04-14 21:20:43",966,48,"2023-04-14 22:11:52",2899,50,0
BUFW700Z9C30VO,342543475347247,48,1,"2023-04-05 07:10:28",401,7,"2023-04-05 09:00:45",1605,21,3500
BUGW689H2G46AQ,3583284755921516,137,1,"2023-04-13 20:50:06",620,38,"2023-04-13 22:42:28",132,41,0
BUHK665B5A51DE,30154692388860,110,0,"2023-04-10 07:42:54",1032,9,"2023-04-10 09:03:24",1864,13,0
BUIM035G7N61PL,676170059098,57,0,"2023-04-05 16:34:07",408,10,"2023-04-05 18:21:29",525,14,3500
BUJM411D1S51UN,4754286332085799,124,1,"2023-04-11 20:58:30",1073,10,"2023-04-11 22:24:06",274,15,3500
BUJO538F1Q76LL,343240320417734,62,0,"2023-04-19 08:15:09",413,12,"2023-04-19 10:11:02",1073,13,3500
BUJP874B8C19RU,4164398783623350,184,0,"2023-04-19 20:20:01",231,8,"2023-04-19 22:06:52",834,9,3500
BUJS394J3P27LT,4861975056603973,31,1,"2023-04-19 17:29:38",438,5,"2023-04-19 19:13:02",491,23,3500
BUJV858N3O61MQ,630419596436,126,0,"2023-04-19 19:57:19",264,4,"2023-04-19 21:01:41",173,5,20000
BUKD355O3E42TH,4836081459896,45,0,"2023-04-08 17:39:57",1151,13,"2023-04-08 19:19:57",684,15,3500
BUKU845K3J59GD,5465310774429054,133,1,"2023-04-28 16:21:00",457,16,"2023-04-28 17:59:46",1997,28,0
BULE048E2O95BY,6530217723210577,50,1,"2023-04-10 18:59:36",1051,26,"2023-04-10 19:52:09",1233,27,3500
BULX792K0F29PG,6011718928121822,220,1,"2023-04-13 17:07:39",526,2,"2023-04-13 18:54:38",1431,4,3500
BULZ050Q0X88HV,180040670397460,112,1,"2023-04-17 09:57:58",1152,1,"2023-04-17 10:25:15",1755,5,3500
BUMO636M5C89NG,4974804949914047,13,1,"2023-04-04 06:54:03",13,22,"2023-04-04 07:46:41",2572,24,3500
BUOQ744D2T03ZE,3575726862796769,109,0,"2023-04-17 06:32:49",273,6,"2023-04-17 07:17:22",397,7,3500
BUPI175Y3M83TP,2540998621379880,169,1,"2023-04-20 18:27:11",834,6,"2023-04-20 20:20:49",249,22,3500
BUQT197K3D65PN,4000041838802,100,0,"2023-04-03 05:32:18",551,2,"2023-04-03 06:27:22",142,3,0
BUQX787Q2F49CU,30136816489518,125,1,"2023-04-24 17:13:43",1153,23,"2023-04-24 18:10:01",2967,24,3500
BURD057N7W76MQ,4729781006341363,103,1,"2023-04-17 21:38:51",1144,33,"2023-04-17 22:39:21",2965,53,0
BURF892D7S72BV,3504787672864607,179,0,"2023-04-11 17:58:16",1033,19,"2023-04-11 19:23:46",894,24,3500
BURM202O1O83LB,4323180529937,95,1,"2023-04-07 08:30:39",894,0,"2023-04-07 09:32:58",2869,19,3500
BURN595B3U88WV,4166272280740025,115,1,"2023-04-14 05:59:25",373,39,"2023-04-14 06:46:53",2622,60,0
BURQ470K3U41FL,4366512846464588,78,0,"2023-04-06 08:36:00",317,9,"2023-04-06 09:09:18",351,19,3500
BURT227C2Z75AI,5542490449138301,,1,"2023-04-10 05:44:21",948,9,"2023-04-10 06:37:13",2892,11,3500
BUSA565E1R58QR,2238533576611255,14,0,"2023-04-28 07:40:29",14,19,"2023-04-28 09:13:49",90,30,0
BUSE476G6K66WJ,3537573241596842,44,1,"2023-04-04 21:12:24",1154,30,"2023-04-04 22:34:15",2968,34,0
BUSE821S8Y51RH,3521453331746722,10,1,"2023-04-19 20:49:10",900,5,"2023-04-19 21:52:05",1738,14,3500
BUSI284G0T47CK,4440511208147260,131,1,"2023-04-26 18:37:36",285,1,"2023-04-26 20:01:35",214,2,3500
BUSI817H9L34SG,4792312628110344784,77,0,"2023-04-14 08:50:32",136,0,"2023-04-14 10:46:41",94,1,0
BUSM103K2Q09HX,4941966320527194737,57,0,"2023-04-28 16:25:40",131,5,"2023-04-28 17:36:41",564,7,3500
BUSZ016V5L34BZ,4189640459822695962,137,1,"2023-04-04 17:51:45",1155,10,"2023-04-04 19:40:59",620,38,0
BUVM574G4W40JJ,30218688993296,50,1,"2023-04-28 21:18:18",212,6,"2023-04-28 22:34:21",1592,12,3500
BUVO232Y8J10JQ,4375765946745400,92,0,"2023-04-20 05:28:53",279,4,"2023-04-20 06:01:14",1523,5,3500
BUVU635I6T32VA,341371220559499,,1,"2023-04-18 06:29:48",341,13,"2023-04-18 07:15:44",2033,19,0
BUWI725H2R63OP,6502608039778006,157,1,"2023-04-23 12:03:28",818,2,"2023-04-23 12:40:56",1140,5,0
BUWP281F1F63BC,378734496477017,77,0,"2023-04-22 13:19:22",136,0,"2023-04-22 13:50:19",94,1,0
BUWZ081E6F95DI,4997693930906134609,29,1,"2023-04-21 16:57:37",854,48,"2023-04-21 17:59:20",2616,50,0
BUXA528Z9K32FH,3553913499987591,165,0,"2023-04-11 20:11:24",303,33,"2023-04-11 21:25:03",2663,34,0
BUXX462K3R43RJ,4087795255830674,36,0,"2023-04-07 05:08:52",612,15,"2023-04-07 05:48:03",2759,31,0
BUYB448C5B89SH,6590854673757012,208,0,"2023-04-25 05:04:16",564,0,"2023-04-25 05:51:38",151,9,
BUYB932W3V37QX,180073186339783,91,0,"2023-04-13 06:14:37",1156,3,"2023-04-13 06:40:08",2969,12,0
BUYC871B8G30TH,6581936160714795,53,1,"2023-04-19 16:57:48",808,21,"2023-04-19 18:47:39",1421,22,0
BUYR974B6B32KV,213155822653833,56,0,"2023-04-20 06:26:43",71,25,"2023-04-20 07:20:40",2588,40,0
BUYV688J4H85HK,3521643682976940,155,0,"2023-04-17 13:17:04",94,23,"2023-04-17 14:31:24",1217,24,3500
BUZC060G8V62OA,4281107697609985,148,1,"2023-04-21 21:38:53",399,34,"2023-04-21 23:35:04",259,37,0
BUZQ194O3E79XR,38803459613637,135,0,"2023-04-26 09:53:37",719,23,"2023-04-26 11:09:59",1227,51,0
BVAI528Q7C56YK,346331244372936,105,0,"2023-04-09 06:46:00",269,15,"2023-04-09 07:08:30",1339,21,3500
BVAJ713E1X51ZJ,4165770694718959,119,0,"2023-04-25 07:30:42",78,2,"2023-04-25 08:12:26",450,3,3500
BVBL205B8P08RI,4933173483056,61,0,"2023-04-20 18:32:07",1157,19,"2023-04-20 19:25:10",2970,25,
BVBQ296F8E93BX,4440511208147260,131,1,"2023-04-17 19:29:10",285,1,"2023-04-17 20:51:19",214,2,3500
BVBV614P3O79BV,2635487652896273,38,0,"2023-04-27 09:14:38",233,43,"2023-04-27 09:52:57",2641,44,0
BVDB079R7B73TZ,4205984560392,207,1,"2023-04-26 07:42:20",557,11,"2023-04-26 08:50:13",546,14,3500
BVEK700J6S05TK,4585349556668958,65,1,"2023-04-09 12:06:53",1158,35,"2023-04-09 12:38:20",935,36,0
BVEK836A0M68WG,4071961106848962,81,0,"2023-04-11 06:47:32",100,0,"2023-04-11 07:42:46",1031,1,0
BVFA433N1Z00VI,4391518877735556073,170,0,"2023-04-08 19:44:06",1159,9,"2023-04-08 20:56:56",2678,25,0
BVFZ630F7K48TI,4192676882444533975,131,0,"2023-04-21 06:35:15",285,1,"2023-04-21 08:13:21",134,2,3500
BVGO544S2W80AF,30152377357879,217,0,"2023-04-30 21:30:50",1160,39,"2023-04-30 23:00:01",2971,45,0
BVGT886S7X61BW,180062659848800,32,0,"2023-04-13 17:11:49",251,9,"2023-04-13 18:10:17",199,13,3500
BVGZ105U9Q06BB,3562084958981605,199,0,"2023-04-20 16:58:16",536,10,"2023-04-20 17:58:46",2013,14,0
BVHC166Q6W56YN,4122123545871,48,1,"2023-04-12 05:48:17",1161,16,"2023-04-12 06:45:22",1605,21,3500
BVHJ212D7W50KE,4986663118222525457,161,0,"2023-04-04 06:46:07",1162,7,"2023-04-04 08:03:47",2972,16,0
BVHN228S8C80HZ,213189948673904,79,0,"2023-04-17 05:07:49",191,8,"2023-04-17 05:40:13",496,10,3500
BVIJ037H7M48SW,6011737385609178,66,0,"2023-04-19 06:26:38",1011,3,"2023-04-19 07:17:32",2915,6,0
BVIT879M3Z50FA,6011286338828865,157,0,"2023-04-30 15:28:11",1163,6,"2023-04-30 16:33:12",605,7,0
BVIU079Z2F15XZ,342531623551844,40,1,"2023-04-07 05:07:56",149,3,"2023-04-07 05:49:16",556,5,3500
BVIV312T6X45UG,2224519731151218,154,1,"2023-04-20 18:39:20",397,7,"2023-04-20 20:14:30",132,13,3500
BVJJ982J9N25GE,4266760335382388,58,0,"2023-04-24 07:37:46",68,37,"2023-04-24 08:34:00",1863,46,0
BVJL189F9P86OC,587537853984,106,0,"2023-04-04 16:57:01",1164,1,"2023-04-04 18:34:32",2973,23,3500
BVJT091J7H37AR,4245292824652416,142,1,"2023-04-21 19:16:38",905,35,"2023-04-21 21:07:27",1207,37,0
BVKK169L7S78TW,213169323959862,50,0,"2023-04-04 07:10:11",594,15,"2023-04-04 08:58:33",2839,21,3500
BVLL654H5V28WA,3513474919754912,134,1,"2023-04-03 09:13:24",1165,8,"2023-04-03 10:50:13",2974,30,0
BVLO076F9V22DM,344423213182214,99,0,"2023-04-06 06:54:49",757,11,"2023-04-06 07:37:42",1329,16,3500
BVLP633J5I33GE,4029454332563640,12,1,"2023-04-17 08:23:08",380,38,"2023-04-17 09:35:26",925,41,3500
BVLX651E3W83JP,2295962091596974,,0,"2023-04-18 05:00:37",675,56,"2023-04-18 05:55:18",2571,57,0
BVML164N7C81CN,3512094791916164,77,1,"2023-04-14 18:28:20",94,0,"2023-04-14 19:39:30",136,1,0
BVMP794B2K39XO,675983362574,148,0,"2023-04-05 17:05:01",378,10,"2023-04-05 18:49:17",2975,22,0
BVMU869T4E40DE,3536102311063490,138,1,"2023-04-17 07:33:55",843,14,"2023-04-17 09:11:37",1033,19,3500
BVMZ084V4D69KD,2614059373381201,153,1,"2023-04-19 09:32:10",133,12,"2023-04-19 10:04:26",1684,31,
BVMZ368X8D59VM,346910704516122,112,0,"2023-04-10 16:48:38",1166,21,"2023-04-10 17:41:07",498,28,3500
BVNE218O0Q07NP,3523401971692951,182,0,"2023-04-14 08:17:36",33,18,"2023-04-14 09:01:02",2577,19,0
BVNJ198T3M26OV,4219635643278197,154,0,"2023-04-21 20:29:38",366,4,"2023-04-21 21:29:32",347,9,3500
BVNS470K6W63MN,180076677620512,180,0,"2023-04-19 19:18:19",325,1,"2023-04-19 20:39:03",2709,6,0
BVOP341X8J48MG,4432146433702,74,0,"2023-04-15 18:50:14",1167,33,"2023-04-15 20:40:56",2976,35,0
BVPQ279S1R81OE,4551895931872012,23,1,"2023-04-17 17:11:33",975,11,"2023-04-17 18:59:37",1585,20,3500
BVQH801Q9V37GG,6011016864826912,98,1,"2023-04-12 20:19:08",96,4,"2023-04-12 21:47:46",556,9,3500
BVQK408E6C72WR,4446021936531169,84,0,"2023-04-07 06:46:43",762,28,"2023-04-07 08:28:30",2916,29,0
BVQW475E3S79HS,3565172697755427,142,0,"2023-04-23 05:46:36",1168,11,"2023-04-23 07:23:59",2908,42,0
BVSA717D4W07OT,4968156435384914,80,1,"2023-04-18 16:29:01",1169,4,"2023-04-18 18:23:14",1806,6,3500
BVSO742I3W83IF,4181171597083749657,108,1,"2023-04-26 21:22:20",287,8,"2023-04-26 22:49:00",2227,12,20000
BVSR856R6B23IG,4563392639388729,102,1,"2023-04-19 08:31:19",796,8,"2023-04-19 09:16:25",2454,26,0
BVTF020M5L83KM,4384998305312935092,45,1,"2023-04-16 19:46:48",40,9,"2023-04-16 21:20:47",2610,24,3500
BVTU873H4D61GN,4432944384446280081,147,1,"2023-04-26 08:06:07",498,4,"2023-04-26 09:45:27",968,12,3500
BVTW424Z5Z73HJ,2240842022789573,196,0,"2023-04-28 05:42:02",1170,32,"2023-04-28 06:25:09",2456,40,3500
BVUR096L1Y15VK,4590339247562523,164,1,"2023-04-19 17:22:25",1073,6,"2023-04-19 19:11:45",200,7,3500
BVUW600S5M01PA,4015639837568333411,40,0,"2023-04-03 16:25:21",470,1,"2023-04-03 18:15:36",177,7,3500
BVVS482C3C85RX,4924888393613412,143,1,"2023-04-10 18:46:22",474,12,"2023-04-10 20:24:37",2851,25,3500
BVVS779X5K10NR,6589152382354731,136,0,"2023-04-30 20:50:41",673,8,"2023-04-30 21:36:15",1438,9,0
BVWE290R9P63MA,36768379265457,50,0,"2023-04-13 08:00:08",686,30,"2023-04-13 09:41:47",390,31,3500
BVXC515U5Z49QN,2295962091596974,111,0,"2023-04-13 05:05:38",675,56,"2023-04-13 05:26:41",2571,57,0
BVXU723R7J47PT,4667963556135841,48,0,"2023-04-19 21:37:17",401,14,"2023-04-19 23:32:39",874,19,3500
BVXW592P0N95UB,4719913296770918,134,1,"2023-04-24 05:46:44",1171,6,"2023-04-24 06:25:30",2977,17,0
BVYI073T8Z56IP,376709300726678,76,1,"2023-04-19 20:13:43",1172,15,"2023-04-19 21:47:37",2978,36,0
BVYR421T5H50KE,213170888063660,201,0,"2023-04-14 08:47:46",228,2,"2023-04-14 09:27:01",2260,6,3500
BWAC584R8I44FW,6570035474604116,54,0,"2023-04-12 16:55:01",304,5,"2023-04-12 18:00:11",2664,18,3500
BWAL880F0S04PP,3511110900198436,195,1,"2023-04-12 17:30:52",16,7,"2023-04-12 19:12:35",1400,24,0
BWAN535G4F37RP,371171976930370,29,0,"2023-04-16 19:59:32",1173,13,"2023-04-16 21:25:53",2979,26,0
BWAQ595M1O48DC,347105556938180,45,0,"2023-04-28 08:51:29",522,14,"2023-04-28 10:33:09",684,15,3500
BWAR059V6O46UG,6509916602424061,180,1,"2023-04-27 18:30:52",476,11,"2023-04-27 20:15:17",2980,14,0
BWAY583G5P47CG,213173837348075,53,1,"2023-04-19 17:02:13",570,1,"2023-04-19 18:01:09",1011,4,0
BWBH572X3W79BR,6588742666722164,47,0,"2023-04-23 12:48:09",1174,0,"2023-04-23 13:04:35",1563,6,0
BWCA916M2R20LV,3536260321802008,128,1,"2023-04-26 08:02:12",948,8,"2023-04-26 08:31:46",1595,29,3500
BWCJ881P3K51AN,3536007702267420,199,1,"2023-04-05 09:07:23",1175,37,"2023-04-05 09:42:05",2981,42,0
BWCM132O7P03BM,3569644495730154,167,1,"2023-04-14 15:59:26",1124,15,"2023-04-14 17:59:24",1614,25,3500
BWDF365B0A68LE,2720228027487356,164,1,"2023-04-19 12:04:04",1073,6,"2023-04-19 14:01:12",268,12,3500
BWDO267U1P16VU,4371940047525876160,192,0,"2023-04-18 16:36:55",617,61,"2023-04-18 17:27:38",2762,67,0
BWEE769V7S33QU,379334845079777,106,0,"2023-04-10 05:51:21",771,11,"2023-04-10 06:34:34",200,13,3500
BWEI576E3P32NR,3587341902618993,188,1,"2023-04-20 06:32:10",547,2,"2023-04-20 07:00:54",977,12,0
BWEJ813Y2O63NZ,4718616234301,186,1,"2023-04-17 08:43:48",392,4,"2023-04-17 09:51:05",1406,5,3500
BWFG293N9U83IA,3548059679186550,184,0,"2023-04-15 14:33:49",146,6,"2023-04-15 15:23:58",231,8,3500
BWFZ844J1Y54DZ,5542490449138301,179,0,"2023-04-24 17:34:22",1176,5,"2023-04-24 19:34:21",2982,8,3500
BWGJ386C4H87DY,342875882384375,27,1,"2023-04-05 05:37:39",722,4,"2023-04-05 06:23:15",1763,25,3500
BWGO339B3X48NX,2259163638164343,133,1,"2023-04-25 21:09:32",1006,12,"2023-04-25 22:09:31",2914,15,0
BWHT728H7J73LP,2496327332529688,150,1,"2023-04-29 13:04:07",24,45,"2023-04-29 13:40:02",50,47,0
BWIZ424E7N17EC,3592243227579699,155,0,"2023-04-26 08:10:19",339,5,"2023-04-26 09:54:31",580,20,3500
BWJG591Z6A68SZ,3567627939359872,15,1,"2023-04-12 09:37:51",1132,20,"2023-04-12 10:19:43",2961,25,3500
BWKU670O4A48KJ,341371220559499,177,1,"2023-04-20 06:11:05",341,13,"2023-04-20 07:07:31",2033,19,0
BWLK130A0N62JP,3559020047557332,168,1,"2023-04-07 06:33:44",1177,18,"2023-04-07 07:17:26",313,27,3500
BWNH246F1Q99VB,4718462919104,193,1,"2023-04-22 10:24:47",825,0,"2023-04-22 12:05:05",1987,3,20000
BWNK573Z8M72PL,630486994241,42,1,"2023-04-06 05:35:08",1178,19,"2023-04-06 06:27:39",776,21,3500
BWNM761Z7Z54QF,6544828689784746,82,0,"2023-04-07 17:50:23",577,0,"2023-04-07 18:52:16",1703,3,0
BWNP884K1W51FV,4323180529937,95,1,"2023-04-21 07:22:13",894,0,"2023-04-21 07:45:19",2869,19,3500
BWNV046F6S27HY,374911260215393,5,1,"2023-04-12 18:46:50",5,4,"2023-04-12 20:17:33",1021,21,3500
BWOB322J1F21BW,4291465280304,180,0,"2023-04-08 07:12:02",1179,7,"2023-04-08 08:58:49",2983,23,0
BWPJ451T5E04JM,3548815673143131,73,0,"2023-04-05 17:34:55",270,10,"2023-04-05 18:48:49",450,19,3500
BWPL376X7S60PT,4946058391117592554,51,0,"2023-04-17 06:02:21",60,10,"2023-04-17 06:55:24",498,14,3500
BWPR630C4Q64EB,2247096843683316,201,1,"2023-04-13 05:28:24",1030,2,"2023-04-13 05:51:01",860,3,3500
BWPU805J7M40GP,4543133446525763,78,0,"2023-04-20 05:46:04",151,18,"2023-04-20 06:20:07",351,19,3500
BWQF868Q4T15CJ,2701731820995189,63,0,"2023-04-23 18:48:05",987,17,"2023-04-23 20:59:16",2329,37,0
BWQS021J5K91YB,4309038731411054,172,0,"2023-04-21 06:33:56",992,11,"2023-04-21 07:07:22",2909,12,0
BWQX205G4E09JO,2635487652896273,38,1,"2023-04-26 18:02:37",1180,24,"2023-04-26 19:01:18",1544,37,0
BWRD931A0A22RZ,4228391009711723,,0,"2023-04-25 08:05:58",23,1,"2023-04-25 08:43:44",2236,8,0
BWRK680P1Y96LC,4315902376539812,147,1,"2023-04-09 05:42:53",78,16,"2023-04-09 06:50:51",775,17,3500
BWRS203S7D44DU,4491168846978040,97,0,"2023-04-27 20:41:29",1114,34,"2023-04-27 21:53:41",2950,39,0
BWRW211E0V76SK,374659960840503,10,1,"2023-04-19 05:48:12",173,15,"2023-04-19 06:28:56",388,17,3500
BWRW576Q8B86LA,60404498697,36,0,"2023-04-04 06:21:11",41,38,"2023-04-04 07:54:32",1769,45,0
BWST689I2D56BQ,3505707886664931,67,0,"2023-04-25 06:10:19",1181,26,"2023-04-25 06:31:38",1103,27,0
BWSW161K3N94LX,4964008481270,23,0,"2023-04-12 16:06:16",431,7,"2023-04-12 17:35:20",725,27,3500
BWTL120Z0G13CI,6011686133020107,94,0,"2023-04-05 09:27:34",293,19,"2023-04-05 10:38:45",134,20,3500
BWTX251S0J23ZJ,340919977107754,85,0,"2023-04-19 17:33:46",743,24,"2023-04-19 19:29:00",2809,25,0
BWUE945Z5O95GY,570918242399,96,1,"2023-04-14 16:02:46",182,8,"2023-04-14 17:00:30",2186,13,3500
BWUH881E6O74VX,180006537547852,161,1,"2023-04-10 19:54:15",1182,17,"2023-04-10 20:52:11",186,26,0
BWVB600M5J08YD,36162260650821,4,1,"2023-04-12 08:43:58",668,62,"2023-04-12 09:11:42",2835,64,0
BWVX851B8V65MA,4440511208147260,131,0,"2023-04-21 08:03:47",285,1,"2023-04-21 10:00:22",134,2,3500
BWVZ736C1D05CK,4056836188316,152,1,"2023-04-24 05:20:31",1183,5,"2023-04-24 05:48:39",51,17,0
BWWJ505D2B32CS,3583284755921516,137,1,"2023-04-19 18:16:10",620,38,"2023-04-19 19:53:25",132,41,0
BWWV591C8L57HB,587537853984,106,1,"2023-04-04 05:17:38",205,4,"2023-04-04 06:14:24",200,14,3500
BWXI800B8U94JM,4776067366589862,,1,"2023-04-16 15:37:03",1184,3,"2023-04-16 17:34:30",1580,7,20000
BWZT621G9Q10VS,3567825925804758,15,1,"2023-04-27 07:21:04",1185,0,"2023-04-27 09:14:56",2984,24,3500
BXAS212E6E03ZV,370311431463416,109,0,"2023-04-18 06:26:22",160,5,"2023-04-18 06:49:08",397,7,3500
BXBA932Y5O65DB,3512336121003019,16,1,"2023-04-08 18:02:14",1186,11,"2023-04-08 19:48:17",2985,27,3500
BXBH384S4V52NQ,4946777822784,32,1,"2023-04-27 16:46:38",658,13,"2023-04-27 18:13:40",702,15,3500
BXBH891D4X14PT,4327266845647948637,184,1,"2023-04-11 17:46:20",513,2,"2023-04-11 19:11:20",311,3,3500
BXCD319S9B25WM,3569356789042960,52,0,"2023-04-28 20:51:30",171,13,"2023-04-28 22:22:41",1551,14,20000
BXCE728Y3Q27KS,4958145744734359718,154,1,"2023-04-07 20:36:24",455,0,"2023-04-07 21:33:28",560,4,3500
BXCX415X4H38EF,4951106743101541,172,1,"2023-04-19 18:30:08",1187,3,"2023-04-19 19:52:10",2986,7,0
BXDG037I0L24XT,4378713285050450,139,1,"2023-04-04 09:13:02",634,43,"2023-04-04 09:42:29",2770,44,0
BXFE757X3C30EZ,3575910364072826,176,0,"2023-04-18 12:13:20",160,22,"2023-04-18 13:35:06",19,25,3500
BXFM357H2J58IT,4964008481270,23,0,"2023-04-04 16:35:10",431,7,"2023-04-04 18:23:59",725,27,3500
BXFY621M4R64VI,3546736957468063,158,0,"2023-04-06 20:24:59",1112,6,"2023-04-06 21:52:13",484,8,3500
BXGG971M2Q70IE,3549182300492467,114,0,"2023-04-27 17:59:26",142,3,"2023-04-27 19:27:44",278,6,3500
BXHE817M4N98LL,570928206772,24,1,"2023-04-04 17:34:09",25,15,"2023-04-04 19:30:19",1799,17,3500
BXHS765P2C67BQ,6011030576594056,30,1,"2023-04-06 21:06:36",32,3,"2023-04-06 22:59:10",2073,7,3500
BXHX009G1K15BO,4313050166209,153,1,"2023-04-24 21:49:23",271,23,"2023-04-24 23:10:10",1394,24,
